Guide	Gene	aav3	aav4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	17	18	19	20
Tmem167_-_90089783.23-P1P2	Tmem167	4572	4945	2196	1324	2201	1503	1595	3379	2462	2117	2788	1938	2568	1193	4056	2567	2314	2356	3354	3013	2890
Ece2_-_20629886.23-P2	Ece2_P2	1264	1364	749	410	653	646	476	815	532	620	699	508	903	270	1078	696	481	594	873	789	836
Ube2v1_+_167631771.23-P1P2	Ube2v1	531	532	457	72	330	116	243	378	285	288	311	164	395	121	275	377	320	360	564	469	405
Mapt_+_104231574.23-P1P2	Mapt	6947	7412	3323	1420	2056	2658	2223	3778	2990	3167	3561	2598	3245	1544	4747	4018	2647	2425	5294	4690	3988
Ubqlnl_+_104150475.23-P1P2	Ubqlnl	3512	3802	2115	892	1975	1622	1177	2249	2009	1547	2235	1662	1728	784	2978	2375	1900	1508	3226	2575	1943
H2-DMb2_-_34143390.23-P2	H2-DMb2_P2	3867	3862	1829	919	1245	1713	1096	2125	1848	1474	2212	1493	2271	967	2952	1772	1676	1412	3045	2356	2515
Prss45_+_110834880.23-P1P2	Prss45	2153	2420	1027	424	685	669	618	1026	846	1038	1212	709	1151	525	1296	932	661	847	1311	1432	1283
Ttc1_+_43747935.23-P1P2	Ttc1	5160	5237	1395	713	589	1407	1141	1426	1473	1311	1863	1384	1679	752	2337	1467	1091	1166	1777	1770	2114
Nelfa_+_33936278.23-P1P2	Nelfa	2919	3127	1747	682	1468	1116	877	1658	1592	1617	1712	1273	1713	582	2642	1725	1302	1359	2558	2246	1984
Glce_+_62070231.23-ENSMUST00000034785.7	Glce	3850	3923	1241	865	1340	1142	957	2186	1405	1787	1999	1545	1739	733	2588	1783	1253	1439	3158	2050	2076
Snx20_+_88635870.23-P1P2	Snx20	4504	4687	1722	688	2032	1341	948	1624	1872	1494	1744	1329	1677	648	2446	1825	949	1177	2394	1922	2353
Dym_+_75018802.23-P1P2	Dym	987	970	409	166	412	326	236	358	303	373	612	322	494	217	1115	311	304	321	639	648	479
Kctd4_+_75955088.23-P1P2	Kctd4	2750	2806	1208	431	1166	1341	1028	1755	1382	1296	1368	1506	1593	298	2907	1471	1007	1177	2027	2150	1899
Spsb4_+_97018708.23-P1P2	Spsb4	2300	2406	1509	372	955	764	716	1395	1050	1227	1441	1022	1225	551	1498	1392	1122	1173	1739	1433	1136
Slc25a25_-_32451452.23-P1	Slc25a25_P1	1426	1487	883	308	503	412	417	856	714	540	727	663	852	344	828	780	419	459	1234	865	726
Pdzd11_-_100625920.23-P1P2	Pdzd11	622	700	408	124	176	130	222	387	252	299	365	384	368	143	660	325	340	207	469	406	571
Bace2_-_97357005.23-P1P2	Bace2	3307	3506	1788	624	483	1673	1110	2184	1555	1686	2003	1369	1822	956	2589	1995	1509	1458	2459	2199	2006
Usp15_+_123196911.23-P1P2	Usp15	9214	9352	4423	1723	2684	3071	2379	4106	3900	3744	4572	3638	4255	1951	6486	4593	3237	3769	5908	5676	4911
Rab30_-_92741963.23-P1P2	Rab30	2726	2821	1493	721	689	748	727	1519	1402	1081	1297	1111	1564	523	2050	1301	938	1232	2115	1877	2321
Hist1h2bk_+_22035821.23-P1P2	Hist1h2bk	941	1023	372	88	221	271	174	472	339	349	392	270	350	167	805	262	362	250	651	681	543
Qpctl_-_19148987.23-P1P2	Qpctl	678	757	387	194	155	318	262	417	588	352	499	296	355	190	544	782	350	346	554	729	523
Use1_+_71367427.23-P1P2	Use1	1445	1383	700	292	787	428	316	621	775	459	856	436	856	297	673	499	467	274	741	668	752
Ltn1_+_87432462.23-P1P2	Ltn1	1855	2099	1449	282	205	328	635	1455	864	1028	1127	728	1193	469	886	883	909	1055	1409	1650	1196
Rnf44_-_54693801.23-P1	Rnf44_P1	117	112	119	34	3	31	25	22	61	74	102	39	42	27	146	86	57	86	68	91	86
Fkbp14_-_54593163.23-P1P2	Fkbp14	3504	3625	1529	846	1468	1734	1037	1901	1576	1494	1874	1482	2000	886	2232	2295	1483	1509	2267	1933	2349
Tmem168_-_13607999.23-P1P2	Tmem168	8120	8016	3683	1250	3680	3069	2074	4269	3983	3703	4225	3059	4663	2106	5587	5096	3401	2994	5306	4146	4743
Pax6_-_105668931.23-P1	Pax6_P1	436	411	156	73	433	195	111	109	157	123	143	190	177	70	253	198	110	161	155	280	237
Fbxo4_+_3979489.23-P1P2	Fbxo4	2936	3110	1626	697	1064	1157	934	1566	1613	1295	1543	1181	1455	601	1960	1986	1296	876	2131	1994	1812
Tmtc3_+_100487299.23-P1P2	Tmtc3	945	1002	471	301	271	292	283	329	414	278	479	433	686	111	822	484	381	337	483	380	683
Gmcl1_-_86733192.23-P1P2	Gmcl1	5449	5840	3119	1273	2695	2300	1635	3396	3011	2814	3157	2370	2908	1450	4054	3423	2694	2436	4092	3690	3086
Glb1_+_114401221.23-P1P2	Glb1	6874	6958	3452	1233	1747	2600	1911	3109	3332	3002	3685	2751	3518	1580	5301	3957	2772	2621	4483	4311	4354
Edem3_-_151755374.23-P1P2	Edem3	3142	3366	1855	727	784	1715	1077	1579	1274	1504	1899	1132	1782	832	2797	1389	1351	1654	2180	2024	1712
Mmel1_-_154882344.23-P2	Mmel1_P2	5243	5146	2299	1059	2072	2098	1649	2843	2289	2119	2674	1999	2899	1174	3698	2632	2325	2360	3433	3614	3051
Tceb1_+_16656869.23-P1P2	Tceb1	811	923	283	236	759	336	285	634	487	324	504	388	460	138	717	445	354	457	593	732	575
Mlst8_+_24479005.23-P1P2	Mlst8	2667	2552	1066	346	385	825	651	1278	1137	956	1302	777	1093	548	1578	1037	1208	810	1510	1263	1343
Cpz_-_35525579.23-P1P2	Cpz	2114	2099	1248	364	813	1039	642	1156	883	917	1308	754	1174	468	1209	1100	915	704	1739	1126	1558
Pias2_-_77065298.23-P1P2	Pias2	1774	1765	1435	337	523	424	614	1157	1055	921	1136	937	1161	465	912	809	697	826	1370	1254	1143
Ogt_+_101640121.23-P1P2	Ogt	268	293	104	69	1	151	88	104	107	107	145	113	85	86	73	183	82	93	247	259	165
Zfand2b_-_75168677.23-P1P2	Zfand2b	2129	2155	1178	388	579	989	625	1019	1083	924	1246	945	1192	472	1598	1309	1153	962	1779	1411	1150
Cspg5_+_110246233.23-P1P2	Cspg5	4333	4603	2396	1138	1346	1897	1655	2854	2130	1961	2584	1947	2341	1026	2689	2431	1977	1817	3162	2471	2354
Ap1g1_-_109863309.23-ENSMUST00000179104.1	Ap1g1	2099	2301	1208	405	181	1151	494	1040	990	825	1118	800	1314	368	1582	1057	883	699	1751	1254	1106
Brox_-_183296949.23-ENSMUST00000057062.5	Brox	9	15	1	12	0	0	5	0	6	7	1	4	2	2	0	31	14	0	0	68	61
Acot8_-_164804849.23-P1P2	Acot8	4955	4702	2226	800	1721	1969	1560	2911	2210	2121	2664	1947	2214	1081	3445	3268	1965	1742	3276	3148	2734
Cluh_-_74649541.23-P1P2	Cluh	2026	2157	1362	412	392	820	712	1047	990	870	1176	746	1116	683	1607	1040	741	898	1393	1179	1473
Ttc7b_-_100520640.23-P1P2	Ttc7b	636	799	467	100	384	343	274	480	343	294	428	198	265	169	891	319	331	296	510	502	363
Tmub1_+_24447579.23-P1P2	Tmub1	2673	2746	1511	686	1283	1057	1023	1598	1269	1025	1749	1142	1503	361	1746	1869	1149	1241	2724	1928	1655
Cltb_+_54611326.23-P1P2	Cltb	1045	984	458	116	150	348	392	443	463	429	662	401	494	330	886	615	250	386	497	526	561
Ap4e1_-_127008773.23-P1P2	Ap4e1	2697	2490	1230	589	1172	592	716	1265	1080	857	1306	940	1197	545	1571	1413	1019	1022	1765	1246	1493
Lrp12_-_39943689.23-P1P2	Lrp12	2692	2766	1176	551	439	558	616	727	748	827	1117	847	1010	322	1791	864	433	697	1367	1183	1001
St3gal6_+_58523308.23-P1P2	St3gal6	1799	1856	866	306	793	1196	629	1144	787	653	1130	716	949	412	1343	1324	719	1009	1119	1045	1238
Rwdd2a_-_86572022.23-P1P2	Rwdd2a	3612	3896	2182	750	1306	1325	1124	2292	1889	1754	2206	1571	1977	935	2998	1958	1569	1595	3287	2472	2018
Ckap4_-_84533928.23-P1P2	Ckap4	270	267	79	62	24	192	134	177	144	143	232	100	119	92	280	120	187	61	194	145	189
Prss48_+_86002499.23-P1P2	Prss48	7295	7760	3298	1328	2661	2851	1924	3439	3112	3005	3848	2746	3634	1481	5254	3888	2758	2830	4756	4448	4134
Rnf217_-_31609614.23-P1P2	Rnf217	1847	1950	1222	518	734	1011	620	1096	1111	797	1115	735	1247	561	1476	1154	825	509	1457	1157	908
Sec23ip_+_128745171.23-P1P2	Sec23ip	260	255	174	22	1	93	93	211	157	171	96	75	148	44	317	60	120	145	229	305	146
0610007P14Rik_+_85824523.23-P1P2	0610007P14Rik	1864	1906	1058	219	1087	567	573	1383	758	979	1052	812	832	347	1656	1033	838	691	1761	1119	1187
Rab10_-_3309900.23-P1P2	Rab10	1137	1221	479	327	361	395	295	538	665	477	720	490	521	270	985	365	535	514	772	1057	699
Fbxo32_-_58214759.23-P1P2	Fbxo32	2375	2649	1277	565	706	883	693	1191	1022	1050	1372	989	1355	455	2047	1290	1038	906	1736	1495	1456
Sytl1_-_133256870.23-P2	Sytl1_P2	2362	2426	1115	575	987	711	794	1211	1102	1094	1146	1017	1290	615	2039	1409	1035	868	1846	1519	1160
Dolk_+_30286259.23-P1P2	Dolk	5395	5831	2758	1180	1695	2326	1494	2599	2135	2062	2902	2043	2532	1368	3643	2371	1705	1857	2971	3208	3165
Hist2h3b_-_96268666.23-ENSMUST00000098843.2	Hist2h3b	4864	4975	2049	848	1002	2331	1309	2141	1913	1657	2350	1935	2467	867	3731	2138	1488	1851	3811	2783	2662
Krtcap2_-_89246500.23-P1P2	Krtcap2	1587	1624	655	497	413	518	484	613	749	736	798	560	869	401	926	705	652	644	875	853	849
Atf6b_+_34647251.23-P1P2	Atf6b	2730	2994	1316	629	697	1108	936	1604	1462	1453	1640	1085	1503	744	2214	1756	1583	951	2410	1970	1847
Gna13_+_109363007.23-P1P2	Gna13	2688	2797	1547	686	1174	889	787	1574	1077	1228	1451	1091	1383	664	1611	1574	1209	1440	2046	1621	1814
Cog2_-_124520867.23-P1P2	Cog2	633	690	162	73	140	384	127	320	203	272	298	235	454	142	370	327	259	369	452	475	403
Hexa_-_59539716.23-P1P2	Hexa	3042	3192	1555	603	1231	1139	1003	1421	1590	1339	1689	1224	1594	694	2603	1620	1445	1191	1820	2284	1632
Elp2_+_24604236.23-P1P2	Elp2	966	752	390	159	237	336	285	412	294	443	450	315	542	213	578	454	279	304	672	282	417
Atp2b2_-_113891316.23-P1	Atp2b2_P1	4613	4992	2277	655	2014	1663	1433	2892	2076	2071	3006	1951	2728	1308	4153	2591	1933	2002	3999	3072	2988
Mbnl2_+_120275807.23-P1P2	Mbnl2	3019	3204	1212	551	931	1035	871	1706	1483	1176	1571	1031	1458	730	2027	1286	1368	1344	2256	1557	1939
Xpnpep2_+_48109109.23-P1P2	Xpnpep2	3624	3763	1505	1047	1243	1868	920	1903	1395	1322	1899	1493	2145	904	2287	1975	1826	1120	2791	2538	1860
Zdhhc2_+_40423875.23-P1P2	Zdhhc2	3702	3769	2129	808	1570	2167	1197	2497	1983	2035	2044	1607	2062	966	2881	2565	1523	2057	3098	2629	2356
Fkbp15_-_62360393.23-P1P2	Fkbp15	1965	2165	834	496	392	908	552	913	957	905	1176	797	1182	402	1708	1168	776	836	1490	1433	1195
Plbd2_+_120503570.23-P1P2	Plbd2	1211	1492	557	386	372	251	417	719	725	634	866	676	612	297	1180	958	537	613	1042	932	755
Zranb3_+_128102373.23-P1P2	Zranb3	1184	1274	727	327	256	330	276	692	637	592	560	464	580	168	724	415	459	535	592	675	732
Ykt6_+_5955820.23-P1P2	Ykt6	2437	2441	849	645	914	1020	671	1150	913	1093	1300	892	1205	471	1254	1155	657	1008	1348	1571	1315
Cspg4_+_56865079.23-P1P2	Cspg4	34	49	34	19	0	19	0	6	6	30	58	7	0	1	0	31	0	0	36	60	24
Dzip3_+_48993933.23-P1P2	Dzip3	49	59	43	0	0	24	35	13	23	23	22	44	35	6	0	46	18	25	18	31	18
Aga_-_53511807.23-P1P2	Aga	1697	1643	892	300	604	736	583	746	1013	617	927	546	711	432	1023	1083	799	882	781	1222	857
Pappa2_+_158958125.23-P1P2	Pappa2	3013	3310	1769	575	456	1126	1003	1440	1419	1312	1660	1278	1435	657	2044	1830	1367	1224	2403	1891	1912
Necap1_-_122874571.23-P1P2	Necap1	3868	3774	2063	908	2045	1447	1120	1671	2075	1456	2189	1642	1978	709	1933	2277	1405	1414	2853	2620	2291
Znrf3_-_5381622.23-ENSMUST00000172492.1	Znrf3	5285	5822	3277	1105	2160	2664	1624	2801	2541	2812	2885	2444	2955	1237	5094	3590	2673	2712	4382	3683	3151
Prr18_-_8340789.23-P1P2	Prr18	918	856	572	138	517	487	230	325	410	450	555	367	395	218	435	430	498	296	618	591	594
Snx19_+_30427094.23-P1P2	Snx19	1061	1047	365	171	868	470	293	478	493	597	530	385	590	244	1123	733	502	297	877	662	331
Asb13_-_3634057.23-P1P2	Asb13	1923	2098	1242	561	952	1115	650	868	1343	931	1151	1156	1185	510	1577	1478	1093	816	1967	1364	1403
Ube2k_-_65537347.23-P1P2	Ube2k	1927	2052	901	345	359	771	441	809	910	796	1172	826	974	521	1135	1202	968	776	1299	1103	1385
Otud7b_-_96104575.23-P1P2	Otud7b	3562	3726	1920	882	1580	1097	1101	1908	1647	1573	1968	1413	1944	850	2618	1485	1517	1524	3054	2290	2295
Rnf41_+_128411887.23-P1P2	Rnf41	4787	5294	2245	912	2053	1867	1103	2700	2139	2147	2725	2009	2553	1036	2832	2773	2270	2303	3245	3479	2838
Olfr309_+_86307043.23-ENSMUST00000055690.2	Olfr309	101	98	55	19	1	0	13	98	0	31	53	15	61	12	29	30	18	83	0	79	90
Ankrd60_+_173578184.23-P1P2	Ankrd60	2414	2401	1095	409	1083	991	800	1059	909	1245	1321	885	1385	601	1384	982	785	885	1219	1548	1600
Mlycd_-_119395125.23-P1P2	Mlycd	1738	1978	821	348	922	275	480	959	846	656	1078	709	960	494	1087	993	709	661	1104	1396	1156
non-targeting_00732	non-targeting	3028	3120	1580	567	981	700	671	1485	1217	1181	1537	1148	1496	412	2097	1427	1010	1008	2057	1769	1227
Cd207_+_83677789.23-P1P2	Cd207	2013	2113	873	458	655	1232	591	1221	1027	814	1113	876	1148	377	1602	1081	903	890	1426	1470	1609
Fap_+_62573786.23-P1P2	Fap	2915	2928	1741	531	1732	1069	942	1367	1063	1512	1525	1118	1574	695	2124	1379	1072	1184	2400	1820	1633
Prss38_-_59375621.23-P1P2	Prss38	1575	1758	852	261	475	358	584	1098	900	766	1033	785	1072	349	1248	1436	853	787	1418	1197	1096
Pitpnb_+_111331099.23-P1P2	Pitpnb	2698	2924	1568	710	1199	866	765	1690	1082	1348	1519	1232	1471	664	1951	1999	1316	983	2029	1565	1629
Aph1a_-_95893931.23-P1P2	Aph1a	1450	1447	815	273	697	690	435	700	826	630	908	638	819	201	1153	954	562	527	1268	939	1103
Dnajc21_-_10470559.23-P1P2	Dnajc21	1488	1576	552	273	258	846	403	866	507	844	881	689	761	330	1372	809	614	821	1373	1045	956
Adamdec1_+_68582068.23-P1P2	Adamdec1	3214	3216	1249	613	889	1661	833	1606	1422	1340	1675	1276	1709	569	2967	1392	1258	1087	2458	1745	1885
Zfand2b_+_75168751.23-P1P2	Zfand2b	1757	1956	906	515	426	924	618	1430	828	910	1027	863	880	421	1339	890	929	944	1460	1315	1466
Rab42_+_132303333.23-P1P2	Rab42	919	925	612	206	362	262	375	273	640	449	550	483	620	307	714	475	446	335	675	858	1097
Mmd_-_90249565.23-P1P2	Mmd	1093	1108	580	142	556	913	242	594	555	593	652	529	697	256	629	704	340	675	1073	598	684
Ap1ar_+_127837401.23-P1P2	Ap1ar	2466	2703	1298	494	805	1242	765	1675	1531	1102	1531	1119	1346	677	1803	1324	963	1274	1919	1712	1365
Folr1_+_101863890.23-P2	Folr1_P2	4346	4320	1700	1070	1673	1727	1059	2099	1812	1595	2232	1650	2049	833	2970	2207	1551	1603	2697	2032	2173
Hist2h2ac_+_96220830.23-P1P2	Hist2h2ac	1443	1505	824	156	480	722	518	690	802	667	1020	459	759	406	924	766	730	609	1042	909	1040
Itga6_+_71787002.23-P1P2	Itga6	2574	2818	1846	657	590	1903	788	1488	1224	1405	1394	1250	1729	625	2291	1522	1189	1246	2197	1987	1708
Fbxl7_+_26895520.23-P1P2	Fbxl7	75	101	27	6	1	0	40	96	40	7	47	37	29	8	74	8	25	21	96	119	50
Trap1_+_4077784.23-P1P2	Trap1	139	81	71	75	182	153	103	81	95	25	82	81	75	39	32	137	70	79	18	12	148
Lect2_-_56548366.23-P1P2	Lect2	2004	2037	1062	477	369	604	568	1065	836	760	1056	612	990	324	1618	1356	785	653	1236	1399	1210
Nckap1_+_80581075.23-P1P2	Nckap1	927	820	441	271	162	340	257	508	323	360	400	346	583	226	567	623	436	361	701	646	493
non-targeting_00630	non-targeting	1004	1106	521	245	495	437	236	743	390	386	590	479	603	235	1063	735	718	517	721	987	705
Rnf7_-_96478599.23-P1P2	Rnf7	2850	3214	1132	698	1041	744	901	2007	1530	1332	1745	1112	1828	576	1991	1831	1191	1083	1825	1841	1811
Pax6_-_105682804.23-P2	Pax6_P2	3333	3603	1478	601	1221	965	836	1471	1263	1492	1664	1210	1395	572	1858	1737	1262	1288	2242	2215	1610
Usp40_-_88008515.23-P1P2	Usp40	487	507	177	95	101	392	96	194	163	142	244	192	235	83	250	264	209	94	328	236	226
Hectd1_+_51829274.23-P1P2	Hectd1	3718	4009	1896	785	1046	1768	1126	1930	1921	1789	2218	1497	1783	905	2955	1939	1672	1699	2477	2593	2002
Efna2_-_80179734.23-P1P2	Efna2	1400	1497	621	271	434	821	518	855	659	626	863	511	825	415	1456	670	565	875	1041	938	1015
Syt7_-_10389250.23-P1P2	Syt7	1396	1427	787	253	326	699	411	497	708	692	722	569	639	378	1150	684	774	332	952	922	791
Hoxb1_+_96365809.23-P1P2	Hoxb1	3133	3231	1546	603	1680	979	959	1379	1452	1458	1864	1160	1781	834	2231	1961	1229	1117	1840	2050	1885
Zc3h7b_-_81745085.23-P1P2	Zc3h7b	767	794	194	38	369	215	357	504	556	280	450	273	433	127	575	270	238	224	921	553	440
Epm2aip1_-_111271884.23-P1P2	Epm2aip1	2994	3167	1973	475	880	1067	799	1469	1507	1330	1791	1396	1654	577	2248	1745	1720	1189	2302	1633	1982
Dnajb13_+_100514693.23-P1P2	Dnajb13	2249	2355	1095	467	1129	943	643	1378	1011	785	1334	1002	1235	550	1601	1473	758	1012	1509	1341	1158
Mblac1_-_138194330.23-P1P2	Mblac1	2810	3021	1342	667	981	956	726	1395	1279	1270	1696	1118	1428	626	2058	1345	1197	1118	2033	1903	1354
Ap2b1_+_83302868.23-P1P2	Ap2b1	4984	5399	2195	1256	1667	1753	1496	2807	2252	2024	2914	2174	2762	1098	3069	2820	2393	2040	3379	3124	3103
Selm_-_3514899.23-P1P2	Selm	1215	1235	783	198	749	457	443	516	520	458	691	518	665	300	919	796	418	520	833	806	686
Kifap3_+_163779739.23-P1P2	Kifap3	1556	1764	958	659	1040	645	541	1209	789	987	1032	878	1141	448	1110	1197	850	954	1077	1209	1008
Usp17la_+_104857096.23-ENSMUST00000067695.7	Usp17la	1349	1468	690	325	171	299	427	683	655	555	722	550	811	296	1097	782	455	380	1007	669	955
Cav2_+_17281337.23-P1P2	Cav2	3207	3495	1455	633	1228	1404	1074	1844	1666	1476	1552	1556	1313	790	2551	2059	1145	1135	2280	1606	2265
Rnf31_-_55592131.23-P1P2	Rnf31	3732	3954	2085	993	1186	1524	1167	1930	1615	1713	2167	1526	2194	915	2623	2109	1457	1439	2843	2301	2057
Nanog_-_122707599.23-P1P2	Nanog	4675	4901	2116	1231	1748	2338	1334	2524	1938	1864	2405	1770	2377	1178	3281	2375	1602	2029	3494	3235	2763
Kcng3_-_83631893.23-P1P2	Kcng3	5700	5810	3612	1358	1811	1893	2124	3636	3102	3045	3554	2735	3237	1550	4254	3570	2331	2474	4725	3782	3626
Oxnad1_+_32085863.23-P1P2	Oxnad1	1219	1205	708	164	523	334	367	525	652	607	723	530	560	252	991	401	330	661	809	800	625
Bag4_-_25785173.23-P1P2	Bag4	3442	3826	1371	647	1437	1947	1093	1833	1544	1820	1921	1302	2024	923	2664	2053	1463	1652	2442	2330	2291
Rhpn1_+_75704331.23-P1P2	Rhpn1	84	138	24	0	81	57	46	0	65	46	53	36	59	12	46	10	56	87	107	38	92
Nop14_-_34660068.23-P1P2	Nop14	2984	3213	1230	825	808	1521	898	1626	1567	1135	1952	1343	1688	734	2723	1743	1326	1434	2497	1755	1966
Cenpc1_+_86065341.23-P1P2	Cenpc1	4277	4684	2987	1033	1708	1682	1408	2653	1993	2042	2842	1975	2742	1113	3205	2874	2022	2147	3797	3147	2286
Tbc1d20_-_152293912.23-P1P2	Tbc1d20	3193	3315	1399	623	1063	1383	886	1653	1464	1338	1823	1327	1635	765	2360	1507	1486	1408	2490	2025	1791
Otx1_+_22001627.23-P1P2	Otx1	2228	2489	1594	458	957	803	809	1432	1316	894	1365	872	1178	507	1175	1309	1163	922	1660	1580	1830
Rhobtb1_-_69213209.23-P1P2	Rhobtb1	3217	3523	1616	657	986	1294	1174	1592	1610	1571	2048	1479	2045	787	2876	1628	1870	1258	2677	2242	1957
Onecut1_+_74866566.23-P2	Onecut1_P2	319	386	183	75	140	372	109	208	163	77	244	114	289	95	117	198	108	248	274	169	25
Ing2_-_47675063.23-P1P2	Ing2	1964	2028	1274	389	867	1058	569	1049	1019	834	1299	879	1376	488	1727	1134	1115	841	1536	1484	1159
Zfand2b_-_75168667.23-P1P2	Zfand2b	2839	2978	1604	551	1141	788	929	1605	1438	1439	1652	1119	1505	657	2206	1328	1269	1559	2352	2002	1849
Cuedc1_+_88099349.23-P1P2	Cuedc1	2802	2969	1552	426	1094	913	1045	1428	1459	1365	1497	1164	1508	738	1903	1371	1070	1097	2033	1949	1633
non-targeting_00789	non-targeting	4082	3926	1796	711	689	1479	1069	1925	1588	1615	2151	1631	2221	852	2968	2345	1633	1357	2521	1887	2136
Agtpbp1_-_59557314.23-P1P2	Agtpbp1	468	490	165	117	159	274	200	284	358	298	308	307	249	116	434	338	284	156	383	327	303
Hist2h2ab_-_96219928.23-P1P2	Hist2h2ab	2852	3229	1788	634	1147	822	1120	2047	1878	1391	1799	1372	1405	652	2321	1931	1165	1010	2181	1978	1849
Rnf133_+_23650089.23-P1P2	Rnf133	2082	2443	1093	552	603	870	574	1108	754	952	1109	826	1134	368	1524	1063	818	799	1551	1208	1174
Lysmd3_-_81657799.23-P1P2	Lysmd3	4236	4498	2008	982	1332	1852	1367	1951	1957	1880	2337	1682	2281	905	3085	2359	1555	1988	2814	2703	2825
Mpnd_-_56009252.23-P1P2	Mpnd	1260	1174	795	184	320	444	529	605	708	437	730	386	674	247	884	646	502	667	975	740	581
Atp2b2_-_113891278.23-P1	Atp2b2_P1	875	845	488	203	479	437	212	484	468	400	542	428	524	366	618	717	350	446	449	531	509
Hsdl1_+_119575118.23-P1P2	Hsdl1	1654	1802	995	302	580	1277	431	768	774	821	1118	741	954	368	1547	716	987	709	1074	1052	1083
Rnf111_+_70503731.23-P1P2	Rnf111	1695	1730	1095	444	478	556	634	1045	800	877	1067	750	862	463	1401	849	731	872	965	1146	842
Apool_-_112311424.23-P1P2	Apool	3655	3611	1945	703	1303	1752	1228	1646	1580	1769	1909	1498	2042	602	2907	2062	1490	1683	2116	2211	2258
Snd1_+_28480411.23-P1P2	Snd1	3941	4076	1653	651	1236	954	1073	2070	1678	1786	1994	1440	1847	843	2244	1862	1643	1336	2791	2203	2280
Lpin1_+_16589755.23-P1P2	Lpin1	2887	2870	1538	611	924	1703	982	1683	1158	1081	1669	1235	1434	691	1588	1675	1210	1049	2138	1941	2015
Xkr9_-_13669016.23-P1P2	Xkr9	2824	2922	1623	602	1457	1311	951	1428	1503	1231	1777	1241	1619	613	2261	1611	1214	1068	2387	1758	1842
Pdrg1_-_153015178.23-P1P2	Pdrg1	3150	3120	943	513	637	844	859	919	1124	1232	1603	1111	1487	558	1859	1059	948	818	1537	1287	1669
Kctd15_-_34654311.23-P1	Kctd15_P1	1706	1719	1096	395	434	720	684	806	1218	949	1049	679	958	393	1485	1070	703	742	1346	1335	1098
Nkx2-2_-_147194201.23-P2	Nkx2-2_P2	413	422	154	27	157	183	95	169	217	145	200	173	166	93	184	341	192	119	433	266	340
Alg14_-_121292020.23-P1P2	Alg14	1761	1813	1071	133	1063	658	469	1018	921	816	1125	835	888	525	1035	1200	858	705	1228	1046	1011
Unc45a_+_80340140.23-P1P2	Unc45a	2010	1937	926	380	854	685	427	964	801	810	1109	871	787	552	1457	1185	788	874	1647	1508	1445
Ifi30_-_70766641.23-P1P2	Ifi30	6688	6730	3829	1185	2497	3136	2046	3537	3238	2981	3625	2781	3676	1621	4969	4079	2643	2898	4642	3916	4277
Faf2_-_54621829.23-P1P2	Faf2	3352	3612	1617	622	1042	1248	1046	2047	1465	1416	1804	1407	1926	640	2435	1706	1090	1302	1755	2145	1862
Naaa_+_92278126.23-P1P2	Naaa	71	35	42	15	17	63	29	0	60	16	48	21	20	7	0	32	37	7	78	0	69
Pdia4_+_47813337.23-P1P2	Pdia4	2347	2708	1383	424	1481	1338	745	1128	1082	1309	1467	937	1270	624	1977	1400	1114	1143	2102	1575	1609
Ccdc22_-_7605373.23-P1P2	Ccdc22	690	649	328	163	408	212	254	351	423	342	389	245	306	117	559	342	249	282	452	379	509
Slmap_+_26534830.23-P1P2	Slmap	4732	5020	2926	905	1361	1768	1639	2706	2162	2318	2324	2035	3018	1036	4053	3244	1779	1664	2976	3032	2726
Nudt7_+_114133692.23-P1P2	Nudt7	915	962	374	125	351	411	329	607	281	354	600	362	522	242	512	376	397	423	727	574	565
Pigw_-_84880269.23-P1P2	Pigw	1856	1873	1029	517	516	824	569	929	814	892	1080	919	950	396	1197	1043	861	706	1542	1228	1043
Tmub1_+_24447785.23-P1P2	Tmub1	866	960	664	238	335	413	262	554	588	369	597	467	576	197	591	566	451	452	771	674	712
Lrrc48_-_60353428.23-P1P2	Lrrc48	2330	2723	1305	506	991	825	630	1055	1069	967	1363	1008	1170	656	1588	1666	1055	847	1894	992	1287
Atf6_+_170867553.23-P1P2	Atf6	3337	3420	1665	324	496	1037	864	1545	1343	1554	1986	1223	1716	755	2227	2047	1293	1283	1870	2126	1861
Ap1s3_+_79671783.23-P1P2	Ap1s3	224	230	218	118	61	174	77	127	103	113	143	72	167	65	163	156	117	217	54	177	134
Klhl22_+_17759649.23-P1P2	Klhl22	145	189	10	1	0	0	61	97	170	38	110	114	83	67	76	113	29	69	88	146	89
Syt6_-_103576268.23-P1P2	Syt6	2177	2412	1351	464	726	794	793	1337	1018	1159	1431	1010	1437	573	1329	1379	965	1207	1564	1473	1636
March6_-_31530993.23-P1P2	March6	2074	2324	891	353	719	850	737	1343	1114	881	1342	1063	1461	519	1393	1096	1009	981	1754	1628	1581
Klhl13_+_23284490.23-ENSMUST00000115317.2	Klhl13	1022	1041	492	98	268	442	346	525	395	579	475	303	491	281	472	651	473	511	910	735	667
Kifc3_-_95142164.23-P1P2	Kifc3	933	958	545	251	148	556	315	572	487	638	560	413	392	204	552	432	432	263	786	696	670
Dlx1_+_71529334.23-P1P2	Dlx1	2344	2555	1700	573	702	718	1051	1786	1309	1093	1406	973	1302	756	1727	1401	931	1086	1843	1629	1387
S1pr3_-_51408805.23-P1P2	S1pr3	721	951	242	38	4	95	276	540	499	304	468	313	547	260	574	396	320	277	527	632	530
